OrderID,OrderDate,Year,Month,Quarter,CustomerID,SalespersonID,Region,Country,ProductCategory,ProductName,Quantity,UnitPrice_USD,SubTotal_USD,DiscountRate,DiscountAmt_USD,TaxRate,TaxAmt_USD,ShippingCost_USD,TotalAmount_USD,ProfitMargin,Profit_USD,PaymentMethod,ShippingMethod,DeliveryDays,ReturnFlag,CustomerRating
ORD003691,2024-10-17,2024,10,Q4,CUST00383,SP031,North Africa,Germany,Groceries,Tea Bags,16,5.8,92.77,0.25,23.19,0.16,11.13,7.66,80.71,0.0837,6.76,Mobile Money,Economy,13,No,1.2
ORD003692,2022-07-23,2022,7,Q3,CUST01170,SP027,Europe,Ghana,Furniture,Standing Desk,1,388.43,388.43,0.0,0.0,0.16,62.15,20.28,450.58,0.1901,85.66,Installment,Express,6,No,4.8
ORD003693,2022-11-12,2022,11,Q4,CUST00358,SP026,Europe,Egypt,Electronics,Tablet,3,193.3,579.89,0.2,115.98,0.16,74.23,6.49,538.14,0.1145,61.62,Bank Transfer,Express,9,No,2.4
ORD003694,2024-01-15,2024,1,Q1,CUST00902,SP022,West Africa,Egypt,Furniture,Office Chair,14,143.88,2014.33,0.1,201.43,0.16,290.06,14.4,2102.96,0.3588,754.54,Cash,Standard,5,No,5.0
ORD003695,2023-11-17,2023,11,Q4,CUST00144,SP033,North Africa,Ghana,Sports,Bicycle,4,207.53,830.11,0.15,124.52,0.16,112.89,9.42,818.48,0.2107,172.45,Bank Transfer,Standard,10,No,3.2
ORD003696,2022-10-10,2022,10,Q4,CUST00332,SP034,East Africa,Germany,Groceries,Milk Powder,7,12.12,84.83,0.05,4.24,0.16,12.89,18.54,93.48,0.2907,27.17,Mobile Money,Economy,2,No,2.2
ORD003697,2022-09-09,2022,9,Q3,CUST00114,SP032,East Africa,Nigeria,Sports,Football,15,17.35,260.31,0.0,0.0,0.16,41.65,17.9,301.96,0.3598,108.65,Credit Card,Express,1,No,1.9
ORD003698,2023-02-18,2023,2,Q1,CUST00679,SP034,North Africa,Egypt,Sports,Dumbbells Set,8,98.01,784.11,0.0,0.0,0.16,125.46,18.06,909.57,0.132,120.06,Bank Transfer,Express,14,No,4.1
ORD003699,2024-06-18,2024,6,Q2,CUST00505,SP039,Middle East,UAE,Groceries,Cooking Oil 2L,5,4.49,22.44,0.05,1.12,0.16,3.41,22.36,24.73,0.4111,10.17,Installment,Express,7,No,1.2
ORD003700,2024-05-01,2024,5,Q2,CUST00960,SP011,North Africa,Tanzania,Sports,Football,10,18.7,186.96,0.0,0.0,0.16,29.91,19.96,216.87,0.3015,65.39,Credit Card,Standard,14,No,4.1
ORD003701,2022-01-14,2022,1,Q1,CUST01080,SP006,Middle East,UAE,Groceries,Tea Bags,10,7.11,71.12,0.2,14.22,0.16,9.1,9.58,66.0,0.1022,6.75,Cash,Economy,11,No,3.5
ORD003702,2023-05-18,2023,5,Q2,CUST01020,SP036,Middle East,UAE,Sports,Bicycle,18,186.15,3350.74,0.0,0.0,0.16,536.12,11.05,3886.86,0.2637,1024.96,Mobile Money,Same Day,1,No,2.4
ORD003703,2024-08-28,2024,8,Q3,CUST00231,SP018,Middle East,Ghana,Beauty,Perfume,13,64.16,834.14,0.0,0.0,0.16,133.46,21.95,967.6,0.3761,363.91,Mobile Money,Standard,2,No,3.3
ORD003704,2023-12-01,2023,12,Q4,CUST00439,SP010,Middle East,Tanzania,Beauty,Perfume,13,77.09,1002.14,0.0,0.0,0.16,160.34,20.95,1162.48,0.3853,447.9,Credit Card,Same Day,6,No,4.5
ORD003705,2023-08-11,2023,8,Q3,CUST01005,SP034,North Africa,Kenya,Clothing,Dress,19,61.19,1162.67,0.0,0.0,0.16,186.03,23.19,1348.7,0.3343,450.87,Credit Card,Economy,8,No,4.8
ORD003706,2024-10-31,2024,10,Q4,CUST00670,SP034,North Africa,Uganda,Clothing,Jacket,16,81.61,1305.82,0.15,195.87,0.16,177.59,21.29,1287.54,0.4106,528.66,Credit Card,Express,10,No,4.7
ORD003707,2022-12-17,2022,12,Q4,CUST00284,SP022,North Africa,UAE,Furniture,Bookshelf,17,90.98,1546.72,0.0,0.0,0.16,247.48,4.97,1794.2,0.2497,448.01,Cash,Standard,8,No,3.1
ORD003708,2022-06-24,2022,6,Q2,CUST01187,SP023,Southern Africa,Ghana,Sports,Running Shoes,15,60.95,914.32,0.1,91.43,0.16,131.66,9.6,954.55,0.217,207.14,Installment,Standard,8,No,3.4
ORD003709,2023-06-29,2023,6,Q2,CUST01144,SP032,North Africa,South Africa,Electronics,Camera,17,348.15,5918.54,0.05,295.93,0.16,899.62,8.73,6522.23,0.1551,1011.6,Cash,Standard,7,No,1.7
ORD003710,2024-02-02,2024,2,Q1,CUST01063,SP011,Southern Africa,South Africa,Furniture,Bookshelf,10,75.06,750.63,0.15,112.59,0.16,102.09,10.72,740.13,0.2356,174.37,Bank Transfer,Express,2,No,4.7
ORD003711,2024-04-29,2024,4,Q2,CUST00498,SP003,Europe,UAE,Beauty,Shampoo,20,8.13,162.68,0.05,8.13,0.16,24.73,8.72,179.28,0.3715,66.6,Bank Transfer,Express,14,No,1.3
ORD003712,2024-01-09,2024,1,Q1,CUST00268,SP011,Middle East,Uganda,Sports,Football,8,22.81,182.45,0.1,18.24,0.16,26.27,20.05,190.48,0.0985,18.76,Bank Transfer,Express,3,No,2.9
ORD003713,2023-05-18,2023,5,Q2,CUST00306,SP022,East Africa,South Africa,Furniture,Office Chair,14,142.22,1991.08,0.1,199.11,0.16,286.72,18.12,2078.69,0.1562,324.69,Mobile Money,Same Day,11,No,1.8
ORD003714,2022-11-07,2022,11,Q4,CUST00058,SP023,North Africa,Nigeria,Sports,Tennis Racket,1,42.01,42.01,0.05,2.1,0.16,6.39,6.57,46.3,0.4103,19.0,Bank Transfer,Same Day,5,No,2.7
ORD003715,2024-12-20,2024,12,Q4,CUST00202,SP025,Europe,Uganda,Groceries,Coffee Pack,13,11.27,146.48,0.0,0.0,0.16,23.44,6.14,169.92,0.3487,59.25,Installment,Same Day,12,No,3.8
ORD003716,2024-05-13,2024,5,Q2,CUST00276,SP018,West Africa,Tanzania,Clothing,T-Shirt,18,13.04,234.77,0.05,11.74,0.16,35.68,7.01,258.71,0.1747,45.2,Installment,Standard,4,No,2.7
ORD003717,2023-04-13,2023,4,Q2,CUST00747,SP030,Southern Africa,Ghana,Sports,Dumbbells Set,4,78.9,315.6,0.2,63.12,0.16,40.4,9.22,292.88,0.365,106.9,Cash,Economy,2,No,4.7
ORD003718,2022-10-10,2022,10,Q4,CUST00814,SP024,North Africa,Ethiopia,Beauty,Perfume,4,73.75,294.98,0.15,44.25,0.16,40.12,17.7,290.85,0.1291,37.55,Mobile Money,Standard,12,No,3.6
ORD003719,2024-05-28,2024,5,Q2,CUST00112,SP001,Europe,UAE,Beauty,Body Lotion,15,10.96,164.44,0.05,8.22,0.16,25.0,10.48,181.22,0.3067,55.58,Installment,Same Day,12,No,3.3
ORD003720,2024-04-26,2024,4,Q2,CUST01123,SP032,North Africa,Uganda,Beauty,Sunscreen,2,17.19,34.39,0.15,5.16,0.16,4.68,11.76,33.91,0.1478,5.01,Mobile Money,Express,6,No,2.7
ORD003721,2024-04-18,2024,4,Q2,CUST00386,SP012,East Africa,Uganda,Furniture,Sofa,12,563.14,6757.63,0.05,337.88,0.16,1027.16,2.97,7446.91,0.2606,1940.66,Mobile Money,Economy,9,No,2.4
ORD003722,2024-07-28,2024,7,Q3,CUST00355,SP034,North Africa,Nigeria,Clothing,Sneakers,1,83.61,83.61,0.0,0.0,0.16,13.38,13.04,96.99,0.2949,28.6,Installment,Standard,3,No,4.6
ORD003723,2024-11-23,2024,11,Q4,CUST00078,SP020,West Africa,South Africa,Electronics,Headphones,14,66.74,934.37,0.15,140.16,0.16,127.07,12.16,921.28,0.3294,303.47,Installment,Same Day,12,No,2.7
ORD003724,2024-01-11,2024,1,Q1,CUST00092,SP040,Southern Africa,Uganda,Sports,Bicycle,18,180.02,3240.43,0.05,162.02,0.16,492.55,17.72,3570.96,0.3883,1386.6,Installment,Standard,9,No,3.3
ORD003725,2022-03-02,2022,3,Q1,CUST00544,SP037,West Africa,Germany,Groceries,Coffee Pack,20,9.17,183.33,0.05,9.17,0.16,27.87,6.64,202.03,0.3498,70.67,Installment,Standard,7,No,3.0
ORD003726,2024-06-25,2024,6,Q2,CUST01136,SP033,East Africa,South Africa,Groceries,Rice 5kg,2,9.16,18.32,0.0,0.0,0.16,2.93,18.62,21.25,0.1814,3.85,Credit Card,Economy,5,No,3.4
ORD003727,2022-10-26,2022,10,Q4,CUST01002,SP028,North Africa,Nigeria,Furniture,Office Chair,7,145.42,1017.92,0.15,152.69,0.16,138.44,18.51,1003.67,0.3666,367.95,Bank Transfer,Same Day,5,No,1.9
ORD003728,2022-01-21,2022,1,Q1,CUST00954,SP012,North Africa,Egypt,Sports,Bicycle,1,170.35,170.35,0.1,17.04,0.16,24.53,16.32,177.84,0.1013,18.02,Credit Card,Same Day,8,No,4.9
ORD003729,2024-11-25,2024,11,Q4,CUST01063,SP025,East Africa,South Africa,Sports,Tennis Racket,20,53.27,1065.31,0.0,0.0,0.16,170.45,10.24,1235.76,0.3304,408.3,Cash,Express,13,No,2.5
ORD003730,2022-05-23,2022,5,Q2,CUST01032,SP015,North Africa,Uganda,Electronics,Tablet,14,197.84,2769.83,0.0,0.0,0.16,443.17,3.35,3213.0,0.2443,784.94,Credit Card,Economy,13,No,2.1
ORD003731,2022-06-23,2022,6,Q2,CUST01037,SP023,North Africa,Ethiopia,Groceries,Tea Bags,17,6.88,116.88,0.05,5.84,0.16,17.77,7.44,128.81,0.2295,29.56,Cash,Express,14,No,1.2
ORD003732,2023-11-24,2023,11,Q4,CUST01166,SP033,North Africa,UAE,Furniture,Office Chair,5,175.42,877.1,0.05,43.86,0.16,133.32,23.39,966.56,0.3182,307.56,Credit Card,Economy,12,No,4.4
ORD003733,2023-10-07,2023,10,Q4,CUST00898,SP033,Europe,Egypt,Beauty,Perfume,9,69.61,626.5,0.15,93.98,0.16,85.2,22.22,617.72,0.1006,62.14,Cash,Economy,8,No,3.6
ORD003734,2024-04-02,2024,4,Q2,CUST00716,SP003,Europe,Ghana,Electronics,Camera,6,307.82,1846.94,0.0,0.0,0.16,295.51,6.54,2142.45,0.3768,807.28,Bank Transfer,Standard,3,No,2.2
ORD003735,2022-12-03,2022,12,Q4,CUST00432,SP040,Southern Africa,Kenya,Clothing,Sneakers,14,72.22,1011.12,0.1,101.11,0.16,145.6,9.39,1055.61,0.168,177.34,Bank Transfer,Express,14,No,2.5
ORD003736,2024-06-07,2024,6,Q2,CUST00763,SP021,East Africa,Nigeria,Clothing,Formal Shirt,7,32.06,224.42,0.2,44.88,0.16,28.73,2.23,208.27,0.3568,74.31,Bank Transfer,Same Day,2,No,2.9
ORD003737,2022-05-06,2022,5,Q2,CUST01054,SP002,West Africa,Egypt,Electronics,Camera,17,302.31,5139.35,0.05,256.97,0.16,781.18,9.14,5663.56,0.1897,1074.38,Installment,Same Day,8,No,2.7
ORD003738,2024-03-16,2024,3,Q1,CUST00732,SP037,East Africa,Ghana,Sports,Bicycle,2,174.67,349.34,0.05,17.47,0.16,53.1,20.41,384.97,0.3296,126.89,Mobile Money,Standard,6,No,2.7
ORD003739,2022-03-17,2022,3,Q1,CUST00379,SP012,Middle East,Nigeria,Groceries,Tea Bags,5,6.75,33.76,0.05,1.69,0.16,5.13,15.14,37.2,0.3926,14.6,Cash,Express,14,No,3.5
ORD003740,2022-11-06,2022,11,Q4,CUST00485,SP018,North Africa,Egypt,Furniture,Sofa,5,522.73,2613.63,0.15,392.04,0.16,355.45,21.98,2577.04,0.315,811.77,Cash,Economy,2,No,4.4
ORD003741,2022-04-29,2022,4,Q2,CUST01096,SP035,North Africa,Ghana,Furniture,Sofa,10,587.06,5870.57,0.0,0.0,0.16,939.29,24.11,6809.86,0.1598,1088.22,Installment,Same Day,2,No,2.5
ORD003742,2024-11-30,2024,11,Q4,CUST00808,SP010,East Africa,Kenya,Clothing,Sneakers,13,85.49,1111.4,0.05,55.57,0.16,168.93,7.09,1224.76,0.318,389.47,Bank Transfer,Express,1,No,1.7
ORD003743,2023-08-29,2023,8,Q3,CUST00125,SP022,North Africa,Ghana,Beauty,Body Lotion,20,13.09,261.86,0.0,0.0,0.16,41.9,14.76,303.76,0.318,96.6,Cash,Economy,1,No,1.1
ORD003744,2024-05-08,2024,5,Q2,CUST00083,SP030,Southern Africa,Ethiopia,Clothing,Jacket,8,71.07,568.54,0.05,28.43,0.16,86.42,19.37,626.53,0.3943,247.04,Bank Transfer,Economy,5,No,2.8
ORD003745,2024-04-03,2024,4,Q2,CUST00414,SP015,West Africa,Kenya,Furniture,Coffee Table,8,116.7,933.57,0.2,186.71,0.16,119.5,16.3,866.36,0.1671,144.77,Bank Transfer,Standard,9,No,1.9
ORD003746,2023-09-16,2023,9,Q3,CUST00036,SP032,North Africa,Ghana,Sports,Bicycle,14,199.63,2794.86,0.0,0.0,0.16,447.18,7.99,3242.04,0.4096,1327.94,Credit Card,Economy,12,No,1.9
ORD003747,2023-10-05,2023,10,Q4,CUST00570,SP039,Europe,Uganda,Furniture,Coffee Table,7,114.4,800.83,0.0,0.0,0.16,128.13,24.47,928.96,0.313,290.76,Bank Transfer,Standard,6,No,1.4
ORD003748,2023-12-06,2023,12,Q4,CUST00619,SP029,Middle East,Nigeria,Beauty,Sunscreen,12,16.93,203.13,0.1,20.31,0.16,29.25,17.51,212.07,0.1882,39.91,Cash,Economy,6,No,1.6
ORD003749,2022-01-17,2022,1,Q1,CUST00484,SP033,North Africa,Germany,Clothing,T-Shirt,16,15.55,248.82,0.1,24.88,0.16,35.83,2.23,259.77,0.2533,65.8,Bank Transfer,Economy,8,No,2.8
ORD003750,2023-07-27,2023,7,Q3,CUST00795,SP028,Middle East,UAE,Sports,Yoga Mat,7,25.23,176.63,0.1,17.66,0.16,25.44,13.87,184.41,0.339,62.51,Bank Transfer,Economy,3,No,3.7
ORD003751,2024-12-16,2024,12,Q4,CUST00168,SP002,North Africa,Ethiopia,Beauty,Perfume,13,65.63,853.22,0.0,0.0,0.16,136.52,5.82,989.74,0.0961,95.11,Mobile Money,Same Day,3,No,2.8
ORD003752,2022-10-28,2022,10,Q4,CUST01173,SP014,North Africa,Uganda,Sports,Yoga Mat,13,28.38,368.89,0.0,0.0,0.16,59.02,18.63,427.91,0.1943,83.14,Bank Transfer,Standard,9,No,3.9
ORD003753,2024-04-07,2024,4,Q2,CUST01176,SP023,East Africa,Germany,Electronics,Smart Watch,8,112.12,896.98,0.0,0.0,0.16,143.52,3.5,1040.5,0.3816,397.05,Installment,Express,13,Yes,4.1
ORD003754,2024-07-02,2024,7,Q3,CUST00657,SP011,East Africa,South Africa,Electronics,Smart Watch,4,115.48,461.92,0.1,46.19,0.16,66.52,9.84,482.25,0.1164,56.13,Bank Transfer,Express,8,Yes,3.6
ORD003755,2023-02-25,2023,2,Q1,CUST00225,SP006,East Africa,Germany,Groceries,Tea Bags,14,7.05,98.73,0.0,0.0,0.16,15.8,9.21,114.53,0.2595,29.72,Bank Transfer,Express,8,No,1.1
ORD003756,2024-06-24,2024,6,Q2,CUST00943,SP040,Europe,Ethiopia,Furniture,Standing Desk,16,346.16,5538.63,0.15,830.79,0.16,753.25,22.5,5461.09,0.2757,1505.62,Mobile Money,Same Day,3,No,3.2
ORD003757,2023-12-09,2023,12,Q4,CUST00137,SP008,Southern Africa,Uganda,Furniture,Coffee Table,16,143.82,2301.08,0.1,230.11,0.16,331.36,22.09,2402.33,0.1776,426.65,Installment,Express,10,No,2.2
ORD003758,2024-04-08,2024,4,Q2,CUST00711,SP013,Southern Africa,Tanzania,Furniture,Standing Desk,8,351.08,2808.61,0.0,0.0,0.16,449.38,20.94,3257.99,0.2175,708.61,Installment,Same Day,6,No,4.5
ORD003759,2023-02-09,2023,2,Q1,CUST00334,SP039,East Africa,Kenya,Electronics,Camera,2,299.37,598.74,0.0,0.0,0.16,95.8,19.16,694.54,0.3895,270.52,Credit Card,Express,12,No,4.6
ORD003760,2023-09-10,2023,9,Q3,CUST00431,SP040,Middle East,Ethiopia,Groceries,Tea Bags,20,6.35,126.92,0.0,0.0,0.16,20.31,23.95,147.23,0.1005,14.8,Bank Transfer,Standard,1,No,2.7
ORD003761,2022-06-22,2022,6,Q2,CUST01169,SP018,North Africa,South Africa,Electronics,Tablet,11,206.34,2269.75,0.1,226.98,0.16,326.84,6.4,2369.61,0.1349,319.66,Credit Card,Same Day,14,No,4.0
ORD003762,2022-03-17,2022,3,Q1,CUST00192,SP028,East Africa,Egypt,Electronics,Laptop,11,440.7,4847.69,0.2,969.54,0.16,620.5,20.86,4498.65,0.3864,1738.28,Cash,Same Day,6,No,2.5
ORD003763,2023-11-17,2023,11,Q4,CUST00047,SP022,North Africa,Nigeria,Groceries,Coffee Pack,1,11.17,11.17,0.0,0.0,0.16,1.79,17.49,12.96,0.141,1.83,Cash,Same Day,1,No,2.9
ORD003764,2024-03-09,2024,3,Q1,CUST00306,SP004,Europe,South Africa,Beauty,Body Lotion,11,13.11,144.22,0.15,21.63,0.16,19.61,18.13,142.2,0.1393,19.81,Mobile Money,Same Day,9,No,4.9
ORD003765,2022-09-16,2022,9,Q3,CUST01183,SP034,Middle East,Uganda,Groceries,Milk Powder,4,13.54,54.18,0.1,5.42,0.16,7.8,11.82,56.56,0.2787,15.76,Credit Card,Economy,4,No,1.7
ORD003766,2024-12-01,2024,12,Q4,CUST00343,SP013,Middle East,Ethiopia,Groceries,Tea Bags,2,6.08,12.16,0.05,0.61,0.16,1.85,17.0,13.4,0.4147,5.56,Cash,Express,4,No,3.4
ORD003767,2023-08-05,2023,8,Q3,CUST00714,SP002,North Africa,Egypt,Groceries,Cooking Oil 2L,20,5.4,107.98,0.1,10.8,0.16,15.55,7.46,112.73,0.232,26.15,Mobile Money,Economy,9,No,3.6
ORD003768,2023-03-14,2023,3,Q1,CUST00050,SP002,North Africa,South Africa,Clothing,Jeans,9,45.63,410.64,0.15,61.6,0.16,55.85,14.2,404.89,0.2576,104.3,Cash,Standard,4,No,4.4
ORD003769,2022-07-10,2022,7,Q3,CUST00190,SP018,Southern Africa,Ethiopia,Electronics,Tablet,11,163.68,1800.45,0.05,90.02,0.16,273.67,24.33,1984.1,0.361,716.26,Credit Card,Same Day,2,No,1.6
ORD003770,2024-11-13,2024,11,Q4,CUST00621,SP007,North Africa,Germany,Clothing,Jeans,5,38.87,194.33,0.2,38.87,0.16,24.87,17.75,180.33,0.3168,57.13,Credit Card,Standard,6,No,4.6
ORD003771,2023-10-02,2023,10,Q4,CUST00408,SP025,East Africa,Nigeria,Beauty,Lipstick,10,12.74,127.4,0.1,12.74,0.16,18.35,17.54,133.01,0.4186,55.68,Mobile Money,Economy,3,No,3.7
ORD003772,2024-12-03,2024,12,Q4,CUST00979,SP012,Middle East,Egypt,Clothing,Dress,9,54.07,486.59,0.0,0.0,0.16,77.85,7.41,564.44,0.2883,162.73,Credit Card,Economy,5,No,5.0
ORD003773,2023-11-29,2023,11,Q4,CUST00568,SP025,West Africa,Uganda,Electronics,Smartphone,3,217.23,651.7,0.05,32.58,0.16,99.06,21.34,718.18,0.2227,159.94,Bank Transfer,Standard,7,No,3.1
ORD003774,2022-11-24,2022,11,Q4,CUST01048,SP038,Middle East,Ethiopia,Clothing,Dress,3,64.85,194.55,0.15,29.18,0.16,26.46,23.24,191.83,0.1934,37.1,Credit Card,Economy,12,No,3.5
ORD003775,2022-02-17,2022,2,Q1,CUST00395,SP003,Europe,Egypt,Furniture,Standing Desk,4,363.63,1454.53,0.1,145.45,0.16,209.45,4.49,1518.53,0.4157,631.25,Bank Transfer,Economy,10,No,1.8
ORD003776,2022-02-27,2022,2,Q1,CUST00117,SP028,Middle East,Uganda,Clothing,Formal Shirt,7,37.53,262.68,0.1,26.27,0.16,37.83,12.41,274.24,0.3549,97.33,Installment,Economy,2,No,2.6
ORD003777,2023-06-14,2023,6,Q2,CUST00403,SP039,Middle East,Nigeria,Beauty,Face Cream,16,19.83,317.32,0.0,0.0,0.16,50.77,17.31,368.09,0.3587,132.03,Mobile Money,Same Day,9,No,4.1
ORD003778,2023-05-10,2023,5,Q2,CUST00011,SP011,Middle East,Egypt,Clothing,Dress,16,47.45,759.2,0.05,37.96,0.16,115.4,22.32,836.64,0.1461,122.23,Mobile Money,Same Day,5,No,2.2
ORD003779,2023-09-15,2023,9,Q3,CUST01181,SP040,West Africa,Kenya,Electronics,Smart Watch,7,109.64,767.45,0.05,38.37,0.16,116.65,14.35,845.73,0.2365,200.02,Cash,Same Day,3,No,4.8
ORD003780,2024-05-15,2024,5,Q2,CUST00852,SP009,Europe,UAE,Clothing,T-Shirt,18,17.49,314.88,0.0,0.0,0.16,50.38,11.66,365.26,0.0877,32.03,Installment,Standard,12,No,4.0
ORD003781,2024-10-31,2024,10,Q4,CUST00963,SP014,Middle East,Germany,Sports,Yoga Mat,13,28.14,365.8,0.1,36.58,0.16,52.68,2.9,381.9,0.2617,99.94,Cash,Same Day,12,No,1.9
ORD003782,2022-08-15,2022,8,Q3,CUST00170,SP020,East Africa,Uganda,Sports,Yoga Mat,12,21.83,261.94,0.0,0.0,0.16,41.91,14.68,303.85,0.1051,31.93,Cash,Economy,1,No,4.7
ORD003783,2022-05-03,2022,5,Q2,CUST00431,SP037,East Africa,Ghana,Beauty,Perfume,20,73.17,1463.4,0.0,0.0,0.16,234.14,9.57,1697.54,0.147,249.54,Mobile Money,Standard,2,No,1.9
ORD003784,2024-02-03,2024,2,Q1,CUST01024,SP033,West Africa,Kenya,Electronics,Smartphone,13,291.23,3785.99,0.1,378.6,0.16,545.18,24.84,3952.57,0.1759,695.26,Bank Transfer,Economy,13,No,3.2
ORD003785,2023-06-16,2023,6,Q2,CUST00191,SP021,Southern Africa,Nigeria,Electronics,Smart Watch,4,109.02,436.06,0.05,21.8,0.16,66.28,15.76,480.54,0.3578,171.94,Cash,Same Day,3,No,3.4
ORD003786,2024-11-05,2024,11,Q4,CUST00236,SP010,Europe,Ghana,Electronics,Laptop,12,348.77,4185.24,0.1,418.52,0.16,602.68,6.94,4369.4,0.1148,501.61,Credit Card,Express,8,No,2.5
ORD003787,2023-12-27,2023,12,Q4,CUST00298,SP028,Middle East,Tanzania,Clothing,Dress,5,63.36,316.82,0.15,47.52,0.16,43.09,24.83,312.39,0.3885,121.36,Installment,Standard,10,No,2.1
ORD003788,2022-09-11,2022,9,Q3,CUST00815,SP018,Southern Africa,Tanzania,Clothing,T-Shirt,2,15.9,31.81,0.0,0.0,0.16,5.09,15.59,36.9,0.2725,10.06,Mobile Money,Economy,3,No,1.2
ORD003789,2022-04-08,2022,4,Q2,CUST00100,SP005,Middle East,Germany,Sports,Football,8,23.93,191.44,0.0,0.0,0.16,30.63,19.69,222.07,0.117,25.98,Mobile Money,Economy,8,No,4.4
ORD003790,2022-09-13,2022,9,Q3,CUST00310,SP034,East Africa,Egypt,Clothing,T-Shirt,5,16.45,82.26,0.0,0.0,0.16,13.16,24.29,95.42,0.4156,39.66,Bank Transfer,Economy,3,No,1.7
ORD003791,2024-07-08,2024,7,Q3,CUST00311,SP037,North Africa,South Africa,Furniture,Standing Desk,8,360.11,2880.87,0.05,144.04,0.16,437.89,19.26,3174.72,0.0807,256.2,Installment,Economy,8,No,2.0
ORD003792,2023-09-03,2023,9,Q3,CUST00237,SP026,Europe,UAE,Beauty,Sunscreen,15,14.04,210.59,0.0,0.0,0.16,33.69,23.7,244.28,0.1354,33.08,Installment,Same Day,5,No,4.3
ORD003793,2022-01-11,2022,1,Q1,CUST00425,SP033,Europe,UAE,Groceries,Cooking Oil 2L,18,5.47,98.54,0.1,9.85,0.16,14.19,10.33,102.88,0.1425,14.66,Installment,Same Day,14,No,2.3
ORD003794,2024-07-17,2024,7,Q3,CUST00323,SP038,East Africa,South Africa,Sports,Dumbbells Set,12,78.92,947.06,0.0,0.0,0.16,151.53,3.19,1098.59,0.3752,412.19,Mobile Money,Express,8,No,3.6
ORD003795,2023-11-26,2023,11,Q4,CUST00242,SP036,Southern Africa,Ghana,Clothing,T-Shirt,9,14.93,134.39,0.2,26.88,0.16,17.2,24.17,124.71,0.1983,24.73,Credit Card,Express,7,No,3.3
ORD003796,2023-04-29,2023,4,Q2,CUST00943,SP013,North Africa,Nigeria,Beauty,Shampoo,2,8.74,17.48,0.15,2.62,0.16,2.38,14.6,17.24,0.3639,6.27,Mobile Money,Same Day,6,No,4.2
ORD003797,2024-12-28,2024,12,Q4,CUST00840,SP031,West Africa,Nigeria,Sports,Running Shoes,1,74.27,74.27,0.25,18.57,0.16,8.91,19.74,64.61,0.0943,6.09,Mobile Money,Same Day,2,No,3.6
ORD003798,2023-04-24,2023,4,Q2,CUST00956,SP023,North Africa,South Africa,Sports,Dumbbells Set,7,83.49,584.44,0.0,0.0,0.16,93.51,14.68,677.95,0.4059,275.18,Mobile Money,Standard,13,No,2.5
ORD003799,2023-12-19,2023,12,Q4,CUST00286,SP001,Southern Africa,South Africa,Groceries,Tea Bags,10,5.44,54.42,0.0,0.0,0.16,8.71,19.5,63.13,0.3703,23.38,Credit Card,Standard,9,No,4.4
ORD003800,2023-09-05,2023,9,Q3,CUST00110,SP034,Middle East,Ghana,Furniture,Coffee Table,20,108.28,2165.63,0.25,541.41,0.16,259.88,3.37,1884.1,0.2418,455.58,Mobile Money,Express,7,No,3.6
ORD003801,2023-08-06,2023,8,Q3,CUST00236,SP040,East Africa,Kenya,Furniture,Sofa,19,479.34,9107.51,0.25,2276.88,0.16,1092.9,3.54,7923.53,0.132,1045.91,Mobile Money,Express,9,No,2.8
ORD003802,2022-10-14,2022,10,Q4,CUST00183,SP039,North Africa,Tanzania,Electronics,Smart Watch,11,138.27,1520.92,0.0,0.0,0.16,243.35,23.16,1764.27,0.1561,275.4,Installment,Standard,6,No,2.5
ORD003803,2024-02-13,2024,2,Q1,CUST00238,SP029,West Africa,Egypt,Electronics,Smart Watch,20,118.68,2373.67,0.1,237.37,0.16,341.81,12.02,2478.11,0.1575,390.3,Installment,Same Day,9,No,3.4
ORD003804,2024-11-30,2024,11,Q4,CUST00231,SP020,Southern Africa,Kenya,Electronics,Monitor,13,232.39,3021.06,0.0,0.0,0.16,483.37,8.92,3504.43,0.3189,1117.56,Bank Transfer,Economy,11,Yes,1.1
ORD003805,2023-05-23,2023,5,Q2,CUST00784,SP017,Middle East,Egypt,Clothing,Jacket,2,83.37,166.74,0.2,33.35,0.16,21.34,23.04,154.73,0.2075,32.11,Cash,Same Day,2,No,4.0
ORD003806,2022-08-04,2022,8,Q3,CUST00825,SP014,North Africa,Ghana,Electronics,Tablet,1,198.07,198.07,0.0,0.0,0.16,31.69,24.97,229.76,0.0811,18.63,Credit Card,Economy,4,No,3.9
ORD003807,2023-11-03,2023,11,Q4,CUST00215,SP023,North Africa,Uganda,Beauty,Shampoo,3,10.07,30.21,0.1,3.02,0.16,4.35,16.13,31.54,0.2106,6.64,Bank Transfer,Standard,4,No,2.9
ORD003808,2024-11-23,2024,11,Q4,CUST00266,SP037,North Africa,Tanzania,Sports,Football,10,20.53,205.27,0.0,0.0,0.16,32.84,14.88,238.11,0.2744,65.34,Mobile Money,Same Day,9,No,2.5
ORD003809,2023-01-30,2023,1,Q1,CUST00371,SP021,Middle East,Germany,Furniture,Office Chair,17,141.63,2407.64,0.05,120.38,0.16,365.96,23.1,2653.22,0.0983,260.81,Mobile Money,Standard,1,No,4.2
ORD003810,2024-01-10,2024,1,Q1,CUST00086,SP035,Middle East,Nigeria,Groceries,Cooking Oil 2L,11,4.56,50.19,0.05,2.51,0.16,7.63,6.1,55.31,0.2674,14.79,Cash,Express,8,No,1.6
